,Nome da Música,link,album,letra,artista
69,Coração em Crise,/rita-lee/coracao-em-crise.html,Rita Lee e Roberto de Carvalho,"Se eu fosse você mandava ele pastar Dava um tapa na paixão E vinha pro meu lado Sem mágoa, cheia de amor  Bicho ruim não morre, olha eu aqui Me suicidei e sempre sobrevivi sem mágoa Cheia de amor  Ele não merece choro Ele não merece vela Ele sempre foi cafajeste Bonitinho, mas ordinário demais  Se eu fosse você tratava de ser feliz Troque esse bandido Por uma bela cicatriz sem mágoa Cheia de amor  Ele não merece choro Ele não merece vela Ele sempre foi cafajeste Bonitinho, mas ordinário demais",Rita Lee
70,Corista de Rock,/rita-lee/corista-de-rock.html,Entradas e Bandeiras,Disseram que o palco não é mais aquele lugar Mas do jeito que a gente me olha de frente Como eu vou parar? Pois eu sou corista num grupo de rock Que tem pra valer Um ponto de vista que não se limita De ser ou não ser Prefiro ser os dois  Não venha me dizer do meu compromisso Com isso ou aquilo Se o que a gente quer Não deixa de ser um belo motivo Pra se festejar de modo indiscreto O que vai nascer E todas as estórias Que o mundo imagina pra sobreviver Prefiro não saber  O que eu era ou sou por enquanto É tudo aquilo que eu digo e canto Com um pouco de espanto Num palco ou num canto,Rita Lee
71,Corre-corre,/rita-lee/corre-corre.html,The Greatest Hits,O ano passado passou tão apressado Eu sei que foi um corre-corre-corre danado O ano inteiro eu passei sem dinheiro Eu sei que foi um tal de segurar essa peteca no ar Como se fosse empinar papagaio  Nem sempre tem vento Mas sempre tem jeito pra dar Quando se trata de vida ou de morte E se não me engano No próximo ano Vai vir aquela dose de cicuta que eu vou ter que engolir Como se fosse um suco de fruta Como se fosse eu a grande maluca  Corre-corre-corre Corre-corre-corre,Rita Lee
72,Cruela Cruel,/rita-lee/cruela-cruel.html,Zona Zen,"Sou um ninho no estranho Mundo perigoso, insano Nexo, yogas e roquebrou Nunca a vida se mostrou assim tão cruela cruel, Cruela cruel  Sou madre de Calcutá Tentando salvar o planeta Às vezes destruo o universo Com o garbo de uma Greta viúva negra de Maquiavel Maquiavel, Maquiavel...  Cruela cruel, cruela cruel...  Os inimigos ocultos Se mostram incompetentes Tédio, anfa e paranóia Sempre achei no amor a glória mais cruela cruel, Cruela cruel  Terra telepática Lunática, anos-luz Sem ídolos, heróis, profetas, gurus Só a sombra de uma bomba, bruxa má, medusa Jezebel Jezebel, Jezebel...  Cruela cruel, cruela cruel Cruela cruel, cruela cruel Cruela cruel It''''s heaven in hell!",Rita Lee
73,Cry Me A River,/rita-lee/cry-me-a-river.html,Bossa 'n Roll,"Now you say you're lonely You cried the long night through Well, you can cry me a river Cry me a river I cried a river over you  Now you say you''re sorry For being so untrue Well, you can cry me a river Cry me a river I cried a river over you  You drove me, Nearly drove me out of my head While you never shed a tear Remember? I remember all that you said Told me love was to plebeian Told me you were through with me  Now you say you love me Well, just to prove you do Cry me a river Cry me a river I cried a river over you  You drove me Nearly drove me out of my head While you never shed a tear Remember? I remember all that you said Told me love was to plebeian Told me you were through with me...  And now you say you love me Well, just to prove that you do... Come on! Come on! Cry me a river... Cry me a river... I cried a river over you I cried a river over you...",Rita Lee
74,Dami Mille Bacci,/rita-lee/dami-mille-bacci.html,Rite Lee,"Amami si vuoi Godimi se puoi Le braccia labbra faccia mani piedi Sii benvenuto Tutto, baby, tutto Te lo dó tutto se me lo chiedi  Ma dammi dammi dammi mille bacci E cento e mille e cento e mille e cento Cosi tra mille baci ed abbracci Godiamoci la vita e il momento  Vieni per saziarmi Per accarezzarmi I peli e la pelle piu segreta Tu, amore mio Mi sembri un dio Ed io sento come il poeta  Ma dammi dammi dammi mille bacci E cento e mille e cento e mille e cento Cosi tra mille baci ed abbracci Godiamoci la vita e il momento  (Falado): Vieni per saziarmi Per accarezzarmi Sii benvenuto Te lo dó tutto, tutto!  Ma dammi dammi dammi mille bacci E cento e mille e cento e mille e cento Cosi tra mille baci ed abbracci Godiamoci la vita e il momento  (Falado): Amore mio Godimi Amami Amore mio Godim",Rita Lee
75,Dançar Pra Não Dançar,/rita-lee/dancar-pra-nao-dancar.html,The Greatest Hits,"Dance, dance, dance Gaste o tempo comigo Não, não tenha juízo Dê-se ao luxo de estar sendo fútil agora  Dance, dance, dance Faça como Isadora Que ficou na história Por dançar como bem quisesse Yeah Um movimento qualquer sobe a cabeça e os pés Sinta o corpo Você está solto E pronta pra vir  Dance, dance, dance Passe as horas comigo Nesse duplo sentido E no barato de ser um ser vivo ainda  Dance, dance, dance Num programa de índio Vá rodar o cachimbo Que é pra paz não dançar na tribo Um movimento qualquer Sobe a cabeça e os pés Sinta o corpo Você está solto E pronta pra vir me amar",Rita Lee
76,De Leve (get Back),/rita-lee/de-leve-get-back.html,,"Jojô era um cara que pensava que era Mas sabia que era não Saiu de Pelotas, foi atrás da hera Trepadeira de verão De leve, de leve, de leve que é na contramão De leve, de leve, de leve que é na contramão  Sweet Loretta Martinica na cuíca Muito garotão curtiu Juram que viram Loretta de cueca Dizem que nas lá do Rio  De leve, de leve, de leve que é na contramão De leve, de leve, de leve que é na contramão",Rita Lee
77,De Novo Aqui Meu Bom José,/rita-lee/de-novo-aqui-meu-bom-jose.html,Hoje é o primeiro dia do resto da sua vida,"E agora, Zé Como é que é? Mariazinha chora, Meu bom José!  Que problema, Zé!  Tanto tempo e você, de novo aqui? Em São Paulo Zé, ele vai nascer  Que problema, Zé!",Rita Lee
78,De Pés No Chão,/rita-lee/de-pes-no-chao.html,Atras do Porto Tem uma Cidade,"Sim, eu sou um deles E gosto muito muito de sê-lo Porque faço coleção De lacinhos cor-de-rosa E também de sapatão  Mas o que eu quero mesmo É por os meus pés no chão É só questão de gosto Lacinhos cor-de-rosa ficam bem Num sapatão, uh yeah?  Eu nasci descalça Pra que tanta pergunta?",Rita Lee
79,Degustação,/rita-lee/degustacaao.html,Bombom,"Alô! Querida, vamos chupar ferida? Ferida não me seduz Prefiro um copo de pus Amor, eu quero é lamber tumor Tumor me causa pigarro Que tal um chá de catarro? Catarro só na caneca Prefiro chupar meleca Meleca só no jantar, Abre a boca que eu vou vomitar Seu vômito estava quentinho Só faltou cocô no espetinho Remelas me dão acidez Já sei! O quê? Vamos comer tudo outra vez!  Tome um gole desse biodegradável Nada como uma vidinha saudável!    (enviado por CAMILLA LÓES)",Rita Lee
80,Departamento de Criação,/rita-lee/departamento-de-criacao.html,Entradas e Bandeiras,"Quem vive pra servir assim Não serve pra viver aqui E você quer que eu faça aquilo tudo que você Não sabe fazer?  Vou dar trabalho à crítica Já que ela depende de mim É um jeito de sair do buraco que é fundo E acaba-se o mundo por falta de imaginação Eu não! Meu departamento é de criação! Mas que falta de imaginação Eu não! Meu departamento é de criação!  Falar bem de mim, é perder o emprego É perder o dinheiro É perder o segredo da sua profissão Mas que falta de imaginação! Eu não! Meu departamento é de criação!",Rita Lee
81,Deprê,/rita-lee/depre.html,Rite Lee,"De saia justa preta, prét à porter Meu sorriso amarelo num tom degradê Atrás de óculos escuros de vidro fumê Minha alma penada amassada plissada godê  Estou aqui, meio blasé Estou aqui, estou deprê  Faz de mim teu violão, mete a mão e toca um blues Me leva pra farra, quero ser tua guitarra Estou à tua mercê Tédio de tudo em tudo falta um quê Tédio do mundo, desse ser e não ser Abraço o travesseiro, me dou o prazer Transo comigo pensando em você  Estou aqui, meio blasé Sabe assim, três deprê  Até que não é tão mal, curtir esse down Geme comigo de dor e prazer Até o amanhecer  VOZ E VOCAL/ Rita Lee BAIXO, PAINO: Petroff ORGÃO HAMMOND: com Leslie VOCAL: Oswaldo Luiz GUITARRA: Faisca BATERIA: Paulo Zinner  [Post by: KeYuJa_SOADista]",Rita Lee
82,Desculpe O Auê,/rita-lee/desculpe-o-aue.html,Hits - Vol I,"Xa la la la la lá...  Desculpe o auê Eu não queria magoar você Foi ciúme, sim Fiz greve de fome, guerrilhas, motins perdi a cabeça, esqueça (2x)  Da próxima vez eu me mando Que se dane meu jeito inseguro Nosso amor vale tanto Por você vou roubar os anéis de Saturno",Rita Lee
83,Despertar Dos Trágicos,/rita-lee/despertar-dos-tragicos.html,,"Acordo com a cara amassada Plissada, godê Sonhei a noite toda Que eu caí de boca Em cima de você Mas o destino me chama E eu caio da cama E olho no espelho Meu olho está vermelho Nossa, que bandeira, bicho Preciso de uma enfermeira Que vexame Eu preciso de alguém que me ame Preciso de alguém que me ame Um uniforme terrestre Um café cafajeste Rua!",Rita Lee
84,Dia 36,/rita-lee/dia-36.html,,"Esquece, não pensa mais Lenço azul a apertar em branco o seu pensar Toda uma vida embaça o seu olhar E andando, vê passando Tudo aquilo que errou Hoje é dia 26, Quem sabe vive outra vez  Ela se foi sem eu ver Um beijo a flutuar Cabelos rosas, gente a se abraçar Tudo alegre, indo e vindo Tudo em volta a brilhar Esquece, não pensa mais Um grito ele amou Lençóis e colchas vão se encontrar Não é mais dia 26 Tudo começa outra vez 1, 2, 3, 26 Tudo isso já ficou A paz é forte e ele vai viver A menina em frente, quente O amor a faz girar Hoje é dia 36 Um grito ele amou Lençóis e colchas vão se encontrar Não é mais dia 36 Tudo começa outra vez Esquece, não pensa mais! Esquece, não pensa mais!",Rita Lee
85,Dias Melhores Virão,/rita-lee/dias-melhores-virao.html,,"Sonhei que você me beijou num sofá de cetim Acordei meio assim suspirando demais Será que eu nasci pra sofrer Segunda-feira vou mudar meu destino Juro, hei de me dar bem Juro, vou mandar cartão  Eu vi na TV uma atriz fazendo amor Ela olhava o ator Como eu olho você Com cara de quem está no céu Papel de boba só se for em Hollywood Juro, eu fiz o que pude Juro, vou pro Galeão Eu juro, que dias melhores virão!",Rita Lee
86,Diga Ao Povo Que Fico,/rita-lee/diga-ao-povo-que-fico.html,,Que culpa tenho eu de ser feliz Não vou ficar por aí Gemendo e chorando Nesse vale de lágrimas Eu nasci porque quis Me apaixono fácil Quanto sinto meu peito incendiar Brigando e fazendo amor Com Deus e o diabo Em qualquer lugar Então vá Diga ao povo que fico Cantando na chuva Dançando na rua A música sempre me dá Um motivo a mais Prá viver em paz,Rita Lee
87,Dinheiro,/rita-lee/dinheiro.html,,"Amor eu já tenho Saúde também Trabalho não falta A família vai bem Amigos são poucos não devo a ninguém Sou um bom brasileiro De precisar mesmo Eu só preciso dinheiro  Se eu fosse um carro Seria um Fusca Se fosse comida Uma fruta Se fosse um bicho Um gato pingado De um feiticeiro Que não transsforma meu rato Em dinheiro  Grana, Bufunfa, Dimdim O resto tá bacana pra mim Grana, Bufunfa, Dimdim O resto tá bacana pra mim Grana, Bufunfa, Dimdim O resto tá bacana pra mim  O rico tem jóias O pobre tem choros O louco tem nóias O sábio tem sonhos eu só tenho Deus E aqui estou eu O ano inteiro Sempre fazendo das tripas Dinheiro  Grana, Bufunfa, Dimdim O resto tá bacana pra mim Grana, Bufunfa, Dimdim O resto tá bacana pra mim...",Rita Lee
88,Disco Voador,/rita-lee/disco-voador.html,Babilônia,"Da minha janela vejo uma luz Brilhando no céu da terra É azul, é azul Não é avião, não é estrela Aquela é a luz de um disco voador Disco voador Trazendo do céu um segredo Olhando pra mim com um pouco de medo Querendo pular a janela Ligar a vitrola e entrar dentro dela Disco pirata, disco invasor Disco de prata, disco voador  Por: Alexandra M.",Rita Lee
89,Divagando,/rita-lee/divagando.html,Reza,Divagando Devagar Quase parando De pensar  En passant Câmera lenta De manhã  O tempo voando Passando batido No sentido inverso Do meu universo Que segue no espaço  Quanto tempo ainda tenho no mundo? Eons? Milênios? Milésimos de segundo?  Divagando Devagar Quase parando De pensar  En passant Câmera lenta De manhã  O tempo voando Passando batido No sentido inverso Do meu universo Que segue no espaço  Quanto tempo ainda tenho no mundo? Eons? Milênios? Milésimos de segundo?,Rita Lee
90,Doce de Pimenta,/rita-lee/doce-de-pimenta.html,,Cada um vive como pode E eu não nasci pra sofrer Cara feia pra mim é fome Eu não faço manha pra comer não!  A vida é como uma escola E a morte é um vestibular No inferno eu entro sem cola Mas o céu eu vou ter que descolar  Mas quando alguém Precisa de um carinho meu Não há nada que me prenda Mas se eu sentir que um bicho me mordeu Sou mais ardida que pimenta!  No fundo eu sou otimista Mas sempre imagino o pior Me cansa essa vida de artista Mas cada vez o prazer é maior  Mas quando alguém Precisa de um carinho meu Não há nada que me prenda Mas se eu sentir que um bicho me mordeu Sou mais ardida que pimenta! BY @NDRÉ,Rita Lee
91,Doce Vampiro,/rita-lee/doce-vampiro.html,Hits - Vol I,"Venha me beijar Meu doce vampiroooo Ou ouuuuu Na luz do luar Ãh ahãããããh Venha sugar o calor De dentro do meu sangue...vermelhoooo! Tão vivo tão eterno...veneno! Que mata sua sede Que me bebe quente Como um licor Brindando a morte e fazendo amor...  Meu doce vampiro Ou ouuuuu Na luz do luar Ãh ahãããããh Me acostumei com você Sempre reclamando, da vidaaaa Me ferindo, me curando..a ferida Mas nada disso importaaaa Vou abrir a portaaaa Prá você entrar Beija minha boca Até me matar...  Cha lá lá lá Ou ouuuuu Cha lá lá lá Ou ouuuuu...Ou ouuuuu Ãh ahãããããh Ou ouuuuu...Ou ouuuuu Ãh ahãããããh  Ãh ahãããããh Me acostumei com você Sempre reclamando da vidaaaa Me ferindo, me curando...a ferida Mas nada disso importaaaa Vou abrir a porta Prá você entrar Beija a minha boca Até me matar...de amoooor!",Rita Lee
92,Dom Quixote,/rita-lee/dom-quixote.html,,"A vida é um moinho É um sonho, um caminho Do Sancho, o Quixote Chupando chiclete O Sancho tem chance E a chance é o chicote É o vento e a morte Mascando o Quixote Chiclete no Sancho Moinho sem vinho Não corra, me puxe Meu vinho, meu ""Crush"" Que triste caminho Sem Sancho ou Quixote Sua chance em chicote Sua vida na morte  Vem devagar Dia há de chegar E a vida há de parar E os jornais todos a anunciar Dulcinéia que vai se casar  Vê, vê que tudo mudou Vê, o comércio fechou E o menino morreu Vê, vê que tudo passou E os jornais todos a anunciar Armadura e espada a rifar Dom Quixote cantar Na TV vai cantar Vai subir!",Rita Lee
93,Dona Doida,/rita-lee/dona-doida.html,Santa Rita de Sampa,"Dó, ré, mi, fá, sol, Lá, Si vai Dona Doida atrás da banda Pintando o sete Ela quer confete, serpentina Sua sina é ser feliz Bota as asinhas de fora E voa, voa numa boa O céu não é o limite A vida é uma caixa de Pandora Se abrir, estoura dinamite Sete dias da semana Sete notas musicais Sete anjos, sete sombras Sete pecados capitais Sete e sete são catorze Com mais sete vinte e um Zazá sumiu Ficou um zum zum zum, o zum zum zum Sete e sete são catorze Com mais sete vinte e um Záza sumiu ficou um zum zum zum Cadê Zazá, Zazá, Zazá? Cadê Zazá, Zazá, Zazá? IH!  Dó, ré, mi, fá, sol, Lá, Si vai Dona Doida atrás da banda Pintando o sete Ela quer confete, serpentina Sua sina é ser feliz Bota as asinhas de fora E voa, voa numa boa O céu não é o limite A vida é uma caixa de Pandora Se abrir, estoura dinamite Sete dias da semana Sete notas musicais Sete anjos, sete sombras Sete pecados capitais Sete e sete são catorze Com mais sete vinte e um Zazá sumiu Ficou um zum zum zum, o zum zum zum Sete e sete são catorze Com mais sete vinte e um Záza sumiu ficou um zum zum zum Cadê Zazá, Zazá, Zazá Cadê Zazá, Zazá, Zazá  Cadê Zazá, Dona Doida Cadê Zazá, Zazá, Zazá Cadê Zazá, Dona Doida Cadê Zazá, Zazá, Zazá Cadê Zazá, Dona Doida Cadê Zazá, Zazá, Zazá",Rita Lee
94,Drag Queen,/rita-lee/drag-queen.html,Rite Lee,"Arigato, saionara, vergonha na cara Nenhuma ela tem (Ela desfarça bem) Maquillage coragem no look A mensagem brasileira cansei (Ela desfarça bem) Capa de revista, passarela, entrevista Ela estrapola bem (Dá bola, dá kiss) Ligadona na tomada do cool Da madrugada, pirou Paris  Ela desfarça bem Ela pirou Paris Ela desfarça bem Ela desfarça muito bem demais  Nas coleções fechou com gaultier Nos calçadões plataformas dorote Em Hollywood que a Deusa acuda De faca e Fork arrepiou Nova Iorque Foi pra Milão, Japão E volta americanizada para o Rio Com tanta fama não faltava cama Arranjou marido tipo Ricardão viril  Ela desfarça bem Ela desfarça muito bem Ela desfarça bem demais Ela desfarça bem  She's a self-made lady Sort of neide in Brazil Pintosa Drag Queen Ela tem sangue ruim  Poderosa Audaciosa Perniciosa Tinhosa Horrorosa Ela é danada  Escola na Rock Chick School She's no numb fool  Rock Chicks carry condoms Safe sex and dance music Are not really her things She's out of time Shw would have beem happier In the seventies  She'd sentimental about Old boyfriends and babies She's love to raise children But her make-up is a mess  She's a Drag Queen She's a Drag Queen If you know what I mean She's a tupiniqueen  GUITARRA, VOZ e VOCAL: Rita Lee GUITARRA: Faisca BAIXO: Lee Marcucci BATERIA: Paulo Zinner SAX: Milton Guedes  [Post By: KeYuJa_SOADista]",Rita Lee
95,É a Vida,/rita-lee/e-a-vida.html,Rita Lee e Roberto de Carvalho,"Que poderes tem aquele homem de terno Tudo envelhece, só ele parece eterno    Que segredo tem os olhos do velho índio Um guerreiro implacável contempla a morte sorrindo    Parecido com você Cara de quem sonha alto Amo quem me ama Não perdôo, não esqueço O preço da imortalidade é a vida    Que amores tem a face oculta da lua O sol anoitece e ela se deixa ver nua Que mistério tem uma mulher fecundada Uma entre todas, só ela se sente amada    Parecido com você Cara de quem sonha alto Amo quem me ama Não perdôo, não esqueço O preço da imortalidade é a vida    Vida, vida eu te quero sim…",Rita Lee
96,E Você Ainda Duvida?,/rita-lee/e-voce-ainda-duvida.html,,"Deixe de uma vez o seu cabelo crescer Largue essa mania, dê o braço a torcer Abra essa cabeça e comece a entender Que Deus está mais contente porque finalmente Já tem muita gente sabendo do rock and roll Comendo rock and roll Bebendo rock and roll E você ainda duvida Que existe uma vida melhor Quando a gente entende o rock and roll  Pare de pensar que só você é que é Pare de dizer ""não sei se é homem ou se é mulher"" Pare de pegar aquele amigo pelo pé E pare pra ver e ouvir e cantar e dançar E viver e morrer só sabendo do rock and roll Comendo rock and roll Bebendo rock and roll E você ainda duvida Que existe uma vida melhor Quando a gente entende... yeah, yeah yeah!",Rita Lee
97,Eclipse do Cometa,/rita-lee/eclipse-do-cometa.html,Atras do Porto Tem uma Cidade,"No natal passado houve confusão Um cometa abalava a população Seria aviso ou imaginação? Coincidências começaram a ter uma razão  E as pessoas precisavam dele, baby Pra levantar as cabeças Yeah, mas olhe bem, baby, baby Não é preciso cometas  Yeah, yeah, baby, baby I said baby, yeah, ah, ah, ah No, no, baby, yeah, ah, ah, ah  Tem que ter cuidado e não se envolver Acontece como tem mesmo que acontecer Mas o outro lado ninguém percebeu O cometa deu um golpe, não apareceu",Rita Lee
98,Elvira Pagã,/rita-lee/elvira-paga.html,Rita Lee,"Todos os homens desse nosso planeta  Pensam que mulher é tal e qual um capeta  Conta a história que Eva inventou a maçã  moça bonita, só de boca fechada,  Menina feia, um travesseiro na cara,  Dona de casa só é bom no café da manhã  Então eu digo: San-ta, santa,  Só a minha mãe (e olhe lá)  É canja-canja,  O resto põe na sopa pra temperar?  Péo, péo, péo  Oh, péo, péo  Dama da noite nao dá pra pra confiar,  Cinderela quer um sapatão pra calçar,  Noiva neurótica sonha com o noivo galã (um lixo!)  Amiga do peito fala mal pelas costas,  Namorada sempre dá a mesma resposta  Foi-se o tempo em que nua era Elvira pagã  Então eu digo: Santa, santa,  Só a minha mãe (e olhe lá)  É canja-canja,  O resto põe na sopa pra temperar!  Péo, péo, péo  Oh, pego péo",Rita Lee
99,Entre Sem Bater,/rita-lee/entre-sem-bater.html,3001,"A vida para mim estava morta Mas você bateu na minha porta E me encontrou meio perdida Uma Lindoneia desaparecida  A Chiquita que não era bacana Kátia Flávia sozinha na cama Amélia vaidosa Conceição rica e famosa Meu amor é tão urgente!  Então entre Entre sem bater Entre, Entre sem bater em mim Entre sem bater... Entre sem bater... Entre sem bater em mim  Tivesse você me rejeitado Eu hoje seria um bagaço Uma Jujú sem balangandã Luz sen Fuego, Elvira Cristã  Maria Escandalosa recatada Carolina vendo a banda parada Marcianita sem disco voador Nem sorriso a Rita levou Meu amor é tão urgente!  Então entre Entre sem bater Entre, Entre sem bater em mim Entre sem bater... Entre sem bater... Entre sem bater em mim",Rita Lee
100,Erva Venenosa,/rita-lee/erva-venenosa.html,Multishow Ao Vivo,Parece uma rosa De longe é formosa É toda recalcada A alegria alheia incomoda...  Venenosa! Êh êh êh êh êh! Erva venenosa Êh êh êh êh êh! É pior do que cobra cascavel O seu veneno é cruel EL! EL! EL!..  De longe não é feia Tem voz de uma sereia Cuidado não a toque Ela é má pode Até te dar um choque...  Venenosa! Êh êh êh êh êh! Erva venenosa Êh êh êh êh êh! É pior do que cobra cascavel O seu veneno é cruel EL! EL! EL!..  Se porta como louca Achata bem a boca Parece uma bruxa Um anjo mau Detesta todo mundo Não pára um segundo Fazer maldade é seu ideal Oh! Oh! Oh!...  Como um cão danado Seu grito é abafado É vil e mentirosa Deus do céu! Como ela é maldosa...  Venenosa! Êh êh êh êh êh! Erva venenosa Êh êh êh êh êh! É pior do que cobra cascavel O seu veneno é cruel EL! EL! EL!...  Se porta como louca Achata bem a boca Parece uma bruxa Um anjo mau Detesta todo mundo Não pára um segundo Fazer maldade é seu ideal Han! Han! Han! Haaaan! -Xá prá lá!...  Erva venenosa! Erva venenosa! Venenosa! Venenosa! Venenosa! Venenosa! Erva venenosa! Erva venenosa! Erva venenosa! Erva venenosa!...,Rita Lee
101,Esfinge,/rita-lee/esfinge.html,Rita Lee e Roberto de Carvalho,Esfinge....RiTa Lee  No ponto exato onde nasce o sol Um olhar distante contempla o além Sorriso enigmático Imperturbável desdém...  Guardiã eterna do segredo milenar Quando o Saara Atlante ainda era mar Tão tranquila e impassível Quanto inacessível...  Esfinge Finge que não vê Decifra quem te devora Hieroglifa o saber  Só no domínio de si próprio É que o humano sobrepõe-se ao animal Com a força do leão A inteligência do homem A serenidade dos deuses  Esfinge Finge que não vê Decifra quem te devora Hieroglifa o saber   By Arlequina,Rita Lee
102,Esse Tal de Roque Enrow,/rita-lee/esse-tal-de-roque-enrow.html,MTV ao Vivo - Rita Lee,"Ela nem vem mais pra casa, doutor Ela odeia meus vestidos, Minha filha é um caso sério, doutor Ela agora está vivendo Com esse tal de... Roque Enrow Roque Enrow, Roque En...  Ela não fala comigo, doutor Quando ele está por perto É um menino tão sabido, doutor Ele quer modificar o mundo Esse tal de Roque Enrow Roque Enrow  Roquem é ele? Quem é ele? Esse tal de Roque Enrow? Uma mosca, um mistério, Uma moda que passou E ele, quem é ele? Isso ninguém nunca falou!  Ela não quer ser tratada, doutor E não pensa no futuro E minha filha está solteira, doutor Ela agora está lá na sala Com esse tal de Roque Enrow Roque Enrow, Roque En...  Eu procuro estar por dentro, doutor Dessa nova geração Mas minha filha não me leva à sério, doutor Ela fica cheia de mistério Com esse tal de Roque Enrow Roque Enrow  Roquem é ele? Quem é ele? Esse tal de Roque Enrow? Um planeta, um deserto, Uma bomba que estourou Ele, quem é ele? Isso ninguém nunca falou!  Ela dança o dia inteiro, doutor E só estuda pra passar E já fuma com essa idade, doutor Desconfio que não há mais cura Pra esse tal de Roque Enrow Roque Enrow, Roque Enrow Roque En...row",Rita Lee
103,Eu e Meu Gato,/rita-lee/eu-e-meu-gato.html,Acústico MTV,"Intro: E (B F# B)  E B F# B F# B Mais um dia desses eu vou fugir de casa e não volto, e não volto E B F# B F# B Vou bater as asas, só vou levar comigo o retrato do meu gato E G C#m F# Companheiro dessa minha melancolia, oh...  E B F# B F# B E você me pede prá ter paciência e juí__zo, e juí__zo E B F# B F# B Mas o que eu gosto é de andar na beira do abismo, abismo E G C#m F# Arriscando minha vida por um pouco de emoção  E B G# C# F# B Eu e meu gato, ele na cama, eu no telhado, B/F# F# Ele sem as botas e eu sem grana E B G# C# F# B Eu e meu gato, ele na cama, eu no telhado, B/F# F# Ele sem as botas e eu sem grana  E (B F# B)  E G C#m F# Companheiro dessa minha melancolia, oh...  E B G# C# F# B Eu e meu gato, ele na cama, eu no telhado, B/F# F# Ele sem as botas e eu sem grana E B G# C# F# B Eu e meu gato, ele na cama, eu no telhado, B/F# F# Ele sem as botas e eu sem grana ",Rita Lee
104,Eu E Mim,/rita-lee/eu-e-mim.html,Balacobaco,"No espelho não é eu, sou mim. Não conheço mim, mas sei quem é eu, sei sim. Eu é cara-metade, mim sou inteira. Quando mim nasceu, eu chorou, chorou. Eu e mim se dividem numa só certeza. Alguém dentro de mim é mais eu do que eu mesma.  Eu amo mim Mim ama eu (repete)  Quem dentro de mim é mais eu que eu mesma?",Rita Lee
105,Eu Quero Ser Sedado,/rita-lee/eu-quero-ser-sedado.html,MTV ao Vivo - Rita Lee,"Vinte – vinte – vinte e quatro horas a mais Eu quero ser sedado Nada de amor Nada de paz Eu quero ser sedado  Me leva pro aeroporto Me bota no avião Vamo, vamo, vamo eu hoje tô o cão Eu não controlo a cuca Eu não controlo a mão Oh no, oh no, oh ho  Vinte – vinte – vinte quatro horas a mais Eu quero ser sedado Nada de amor Nada de paz Eu quero ser sedado  Me amarra numa maca Me bota no avião Vamo, vamo, vamo eu hoje tô o cão Eu não controlo a cuca Eu não controlo a mão Oh no, oh no, oh ho  Vinte – vinte – vinte quatro horas a mais Eu quero ser sedado Nada de amor Nada de paz Eu quero ser sedado  Na camisa de força Me leva para o show Vamo, vamo, vamo, estoy mucho loco Eu não controlo a bola Eu não controlo o gol Oh no, oh no, oh ho  Vinte – vinte – vinte e quatro horas a mais Eu quero ser sedado Nada de amor Nada de paz Eu quero ser sedado  Me finca uma estaca Me leva para o show Vamo, vamo, vamo, estoy mucho loco Eu não controlo a bola Eu não controlo o gol Oh no, oh ho  I wanna be sedated",Rita Lee
106,Eu Sou do Tempo,/rita-lee/eu-sou-do-tempo.html,,"Eu sou do tempo da onça Quando os bichos falavam Pela Rádio Nacional Na marchinha de carnaval Nos concursos de miss Ah, eu era feliz, eu era feliz...  Do tempo da Guanabara Da bossa da Nara Dos tropicalistas Dos hippies comunistas Da voz da Elis Ah, eu era feliz, eu era feliz...  Eu sou daquele tempo Que o rock era pecado Do let me sing do Raul Do cogumelo de zebu E da Leila Diniz Ah, eu era feliz  Eu sou dos novos tempos Do fim do vinil Do boom de Madonna Da zona do Brasil Do caos do país Ah, eu era feliz, eu era feliz...  Eu sou do tempo do tempo Do exato momento Que o mundo explodiu Foi bom que existiu O Brasil da utopia Ah, eu era feliz, eu era feliz, Eu era feliz... e sabia",Rita Lee
107,Eu Vou Me Salvar,/rita-lee/eu-vou-me-salvar.html,Build Up,"Eu vou me salvar, eu vou me salvar Eu vou me salvar, eu vou me salvar Eu vou me salvar Para garantir a minha vida eterna Peço misericórdia Vou pregar as leis do Todo-Poderoso E pra sempre cantar Aleluia! Eu vou me salvar, eu vou me salvar Eu vou me salvar, eu vou me salvar Eu vou me salvar Aleluia! Eu vou me salvar, eu vou me salvar...",Rita Lee
108,Every Breath You Take,/rita-lee/every-breath-you-take.html,Bossa 'n Roll,"Every breath you take Every move you make Every bond you break Every step you take  I'll be watching you  Every single day Every word you say Every game you play Every night you stay  I'll be watching you  Oh can't you see You belong to me My poor heart aches With every step you take  Every move you make Every vow you break Every smile you fake Every claim you stake  I'll be watching you  Since you've gone I've been lost without a trace I dream at night I can only see your face I look around but it's you I can't replace I feel so cold and I long for your embrace I keep crying baby, baby, please  Oh can't you see You belong to me My poor heart aches With every step you take  Every move you make Every vow you break Every smile you fake Every claim you stake I'll be watching you  Every move you make Every step you take I'll be watching you",Rita Lee
